timestamp,src_ip,request,violation,response_code,bytes_sent,bytes_received,request_rate,bot_signature,severity,user_agent,ip_reputation,label
2024-02-21T12:47:51Z,192.168.1.45,/api/attack?id=836,Brute Force,401,5084,608,3495,Known Malicious,High,Mozilla/5.0,Malicious,1
2024-02-20T12:51:18Z,192.168.1.141,/api/resource?id=704,None,200,3480,2608,378,Unknown,Low,Mozilla/5.0,Good,0
2024-02-19T12:44:14Z,192.168.1.113,/api/resource?id=684,None,200,3543,2772,819,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-20T12:23:59Z,192.168.1.198,/api/attack?id=563,SQL Injection,403,3285,976,1351,Unknown,Medium,curl/7.68.0,Suspicious,1
2024-02-10T12:13:10Z,192.168.1.233,/api/resource?id=721,None,200,527,2891,854,Unknown,Low,curl/7.68.0,Good,0
2024-02-16T12:54:16Z,192.168.1.22,/api/attack?id=638,SQL Injection,403,2872,806,1814,Unknown,Medium,Nmap Scripting Engine,Suspicious,1
2024-02-23T12:52:17Z,192.168.1.105,/api/attack?id=836,XSS,403,1869,984,750,Unknown,High,curl/7.68.0,Suspicious,1
2024-02-7T12:59:25Z,192.168.1.164,/api/attack?id=427,Brute Force,401,5333,422,3209,Unknown,High,PostmanRuntime,Malicious,1
2024-02-5T12:13:52Z,192.168.1.44,/api/attack?id=887,DDoS,503,10460,316,8302,Known Malicious,Medium,curl/7.68.0,Suspicious,1
2024-02-5T12:49:53Z,192.168.1.37,/api/resource?id=538,None,200,1524,2691,819,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-20T12:24:23Z,192.168.1.31,/api/attack?id=210,Credential Stuffing,401,6098,953,2137,Unknown,Medium,PostmanRuntime,Malicious,1
2024-02-7T12:30:30Z,192.168.1.91,/api/resource?id=726,None,200,3823,1593,1491,Unknown,Low,curl/7.68.0,Good,0
2024-02-28T12:22:55Z,192.168.1.138,/api/resource?id=742,None,200,1079,661,355,Unknown,Low,curl/7.68.0,Good,0
2024-02-1T12:23:30Z,192.168.1.144,/api/resource?id=861,None,200,4502,2945,1118,Unknown,Low,SQLMap,Good,0
2024-02-21T12:31:18Z,192.168.1.192,/api/attack?id=278,DDoS,503,10212,632,7569,Known Malicious,Medium,PostmanRuntime,Suspicious,1
2024-02-10T12:24:55Z,192.168.1.140,/api/attack?id=165,XSS,403,2244,608,1007,Unknown,Medium,curl/7.68.0,Suspicious,1
2024-02-24T12:57:52Z,192.168.1.130,/api/attack?id=166,Credential Stuffing,401,6074,907,2409,Known Malicious,High,PostmanRuntime,Suspicious,1
2024-02-25T12:23:16Z,192.168.1.86,/api/attack?id=606,DDoS,503,10073,332,7730,Known Malicious,Medium,Mozilla/5.0,Malicious,1
2024-02-10T12:21:52Z,192.168.1.203,/api/resource?id=631,None,200,502,1223,117,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-24T12:41:38Z,192.168.1.74,/api/resource?id=411,None,200,3199,1230,1291,Unknown,Low,Mozilla/5.0,Good,0
2024-02-14T12:50:32Z,192.168.1.65,/api/resource?id=712,None,200,1352,2734,1113,Unknown,Low,curl/7.68.0,Good,0
2024-02-1T12:15:48Z,192.168.1.132,/api/attack?id=592,XSS,403,1643,802,1685,Unknown,High,curl/7.68.0,Suspicious,1
2024-02-26T12:47:58Z,192.168.1.21,/api/resource?id=942,None,200,4940,741,268,Unknown,Low,Mozilla/5.0,Good,0
2024-02-4T12:18:17Z,192.168.1.229,/api/resource?id=221,None,200,3252,940,219,Unknown,Low,curl/7.68.0,Good,0
2024-02-4T12:10:36Z,192.168.1.234,/api/attack?id=729,Credential Stuffing,401,5503,1187,2421,Known Malicious,High,curl/7.68.0,Malicious,1
2024-02-13T12:24:41Z,192.168.1.210,/api/resource?id=108,None,200,4628,680,1222,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-4T12:54:24Z,192.168.1.115,/api/resource?id=717,None,200,672,1081,1758,Unknown,Low,SQLMap,Good,0
2024-02-9T12:45:11Z,192.168.1.206,/api/attack?id=765,DDoS,503,9958,426,7922,Unknown,Medium,PostmanRuntime,Malicious,1
2024-02-9T12:34:24Z,192.168.1.56,/api/attack?id=943,Brute Force,401,5040,684,3450,Known Malicious,High,Mozilla/5.0,Malicious,1
2024-02-28T12:40:50Z,192.168.1.15,/api/resource?id=298,None,200,1639,2461,317,Unknown,Low,SQLMap,Good,0
2024-02-2T12:19:25Z,192.168.1.220,/api/resource?id=597,None,200,3048,2612,1381,Unknown,Low,curl/7.68.0,Good,0
2024-02-6T12:28:43Z,192.168.1.204,/api/resource?id=793,None,200,4260,2789,1571,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-25T12:43:33Z,192.168.1.57,/api/attack?id=788,SQL Injection,403,2744,1095,1981,Unknown,High,SQLMap,Malicious,1
2024-02-23T12:40:55Z,192.168.1.134,/api/resource?id=746,None,200,1119,2967,496,Unknown,Low,PostmanRuntime,Good,0
2024-02-14T12:24:33Z,192.168.1.65,/api/resource?id=602,None,200,2527,2795,152,Unknown,Low,SQLMap,Good,0
2024-02-13T12:45:36Z,192.168.1.203,/api/resource?id=859,None,200,4935,2068,1207,Unknown,Low,curl/7.68.0,Good,0
2024-02-16T12:37:41Z,192.168.1.92,/api/attack?id=456,DDoS,503,9719,617,8213,Unknown,High,Mozilla/5.0,Suspicious,1
2024-02-8T12:54:17Z,192.168.1.184,/api/resource?id=554,None,200,955,2351,1801,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-26T12:20:35Z,192.168.1.69,/api/attack?id=518,XSS,403,2455,989,1411,Known Malicious,High,Nmap Scripting Engine,Suspicious,1
2024-02-5T12:57:48Z,192.168.1.116,/api/resource?id=249,None,200,1748,2266,159,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-7T12:34:55Z,192.168.1.25,/api/attack?id=243,XSS,403,1975,626,1162,Known Malicious,Medium,PostmanRuntime,Malicious,1
2024-02-23T12:16:45Z,192.168.1.230,/api/resource?id=952,None,200,2417,2763,1935,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-1T12:26:34Z,192.168.1.58,/api/resource?id=904,None,200,2498,2538,1827,Unknown,Low,Mozilla/5.0,Good,0
2024-02-28T12:39:31Z,192.168.1.188,/api/resource?id=733,None,200,4522,2613,732,Unknown,Low,curl/7.68.0,Good,0
2024-02-9T12:13:32Z,192.168.1.7,/api/attack?id=663,DDoS,503,9618,632,8467,Unknown,High,PostmanRuntime,Suspicious,1
2024-02-22T12:16:17Z,192.168.1.193,/api/attack?id=367,Credential Stuffing,401,5840,924,2022,Unknown,Medium,PostmanRuntime,Suspicious,1
2024-02-17T12:50:30Z,192.168.1.220,/api/attack?id=693,Brute Force,401,4969,455,2866,Known Malicious,High,PostmanRuntime,Malicious,1
2024-02-28T12:45:32Z,192.168.1.232,/api/resource?id=448,None,200,4093,2450,648,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-7T12:17:45Z,192.168.1.112,/api/attack?id=523,XSS,403,1724,856,1090,Unknown,High,SQLMap,Suspicious,1
2024-02-18T12:23:12Z,192.168.1.241,/api/resource?id=582,None,200,999,2521,1096,Unknown,Low,curl/7.68.0,Good,0
2024-02-24T12:51:50Z,192.168.1.240,/api/resource?id=762,None,200,3074,1942,1405,Unknown,Low,PostmanRuntime,Good,0
2024-02-5T12:14:58Z,192.168.1.173,/api/attack?id=480,Brute Force,401,5276,635,2952,Known Malicious,Medium,Nmap Scripting Engine,Suspicious,1
2024-02-1T12:53:17Z,192.168.1.34,/api/resource?id=161,None,200,4074,1806,1552,Unknown,Low,curl/7.68.0,Good,0
2024-02-20T12:32:15Z,192.168.1.48,/api/resource?id=494,None,200,3985,2569,392,Unknown,Low,SQLMap,Good,0
2024-02-26T12:22:46Z,192.168.1.230,/api/resource?id=991,None,200,2498,1092,939,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-11T12:55:34Z,192.168.1.103,/api/attack?id=622,XSS,403,2063,620,1516,Known Malicious,High,curl/7.68.0,Malicious,1
2024-02-21T12:20:23Z,192.168.1.175,/api/attack?id=738,SQL Injection,403,3361,1048,1979,Unknown,High,curl/7.68.0,Malicious,1
2024-02-17T12:47:34Z,192.168.1.211,/api/resource?id=106,None,200,1618,2110,1739,Unknown,Low,curl/7.68.0,Good,0
2024-02-20T12:58:21Z,192.168.1.174,/api/resource?id=110,None,200,3722,776,933,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-11T12:40:56Z,192.168.1.210,/api/resource?id=990,None,200,2513,1370,1294,Unknown,Low,SQLMap,Good,0
2024-02-3T12:48:35Z,192.168.1.61,/api/resource?id=238,None,200,1357,2731,1610,Unknown,Low,curl/7.68.0,Good,0
2024-02-16T12:14:12Z,192.168.1.234,/api/attack?id=146,Credential Stuffing,401,6275,806,2957,Unknown,Medium,SQLMap,Suspicious,1
2024-02-26T12:20:25Z,192.168.1.238,/api/attack?id=801,DDoS,503,9922,405,8048,Known Malicious,Medium,curl/7.68.0,Malicious,1
2024-02-17T12:17:50Z,192.168.1.83,/api/attack?id=237,Brute Force,401,4547,322,2721,Known Malicious,High,SQLMap,Malicious,1
2024-02-4T12:19:22Z,192.168.1.116,/api/resource?id=254,None,200,1366,2214,586,Unknown,Low,PostmanRuntime,Good,0
2024-02-16T12:12:50Z,192.168.1.47,/api/resource?id=806,None,200,1383,855,1454,Unknown,Low,PostmanRuntime,Good,0
2024-02-13T12:48:13Z,192.168.1.53,/api/resource?id=286,None,200,668,2532,158,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-1T12:42:34Z,192.168.1.105,/api/attack?id=592,DDoS,503,10089,519,7817,Unknown,High,SQLMap,Malicious,1
2024-02-2T12:27:44Z,192.168.1.200,/api/resource?id=462,None,200,1232,1508,1092,Unknown,Low,SQLMap,Good,0
2024-02-2T12:13:37Z,192.168.1.21,/api/resource?id=445,None,200,1587,644,850,Unknown,Low,Mozilla/5.0,Good,0
2024-02-19T12:32:32Z,192.168.1.172,/api/attack?id=559,Credential Stuffing,401,6214,1137,2194,Unknown,High,Mozilla/5.0,Suspicious,1
2024-02-8T12:21:35Z,192.168.1.71,/api/resource?id=707,None,200,2556,2865,1712,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-4T12:56:14Z,192.168.1.133,/api/resource?id=759,None,200,4225,2243,702,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-6T12:57:15Z,192.168.1.15,/api/attack?id=788,DDoS,503,10494,381,7916,Known Malicious,High,Nmap Scripting Engine,Malicious,1
2024-02-22T12:55:46Z,192.168.1.75,/api/resource?id=208,None,200,1836,896,704,Unknown,Low,PostmanRuntime,Good,0
2024-02-26T12:14:53Z,192.168.1.215,/api/attack?id=821,DDoS,503,9622,482,8414,Unknown,Medium,SQLMap,Malicious,1
2024-02-5T12:22:37Z,192.168.1.185,/api/attack?id=682,XSS,403,2163,977,969,Unknown,Medium,curl/7.68.0,Suspicious,1
2024-02-3T12:59:49Z,192.168.1.237,/api/attack?id=439,SQL Injection,403,2976,981,1088,Unknown,High,Mozilla/5.0,Suspicious,1
2024-02-12T12:49:30Z,192.168.1.71,/api/resource?id=964,None,200,4275,1142,316,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-27T12:53:53Z,192.168.1.162,/api/attack?id=757,Brute Force,401,5125,432,2592,Known Malicious,High,Nmap Scripting Engine,Malicious,1
2024-02-2T12:11:44Z,192.168.1.70,/api/resource?id=730,None,200,608,2203,739,Unknown,Low,Mozilla/5.0,Good,0
2024-02-3T12:35:56Z,192.168.1.61,/api/resource?id=817,None,200,4275,2155,1197,Unknown,Low,SQLMap,Good,0
2024-02-4T12:57:33Z,192.168.1.11,/api/resource?id=946,None,200,587,1949,737,Unknown,Low,SQLMap,Good,0
2024-02-21T12:23:49Z,192.168.1.224,/api/resource?id=944,None,200,1236,1164,1682,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-5T12:47:13Z,192.168.1.28,/api/resource?id=250,None,200,2126,1397,1270,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-23T12:14:34Z,192.168.1.22,/api/resource?id=521,None,200,2955,2512,964,Unknown,Low,Mozilla/5.0,Good,0
2024-02-19T12:57:53Z,192.168.1.200,/api/resource?id=345,None,200,3989,2206,1517,Unknown,Low,curl/7.68.0,Good,0
2024-02-14T12:45:29Z,192.168.1.166,/api/attack?id=126,XSS,403,1732,824,846,Unknown,High,curl/7.68.0,Suspicious,1
2024-02-19T12:16:41Z,192.168.1.115,/api/attack?id=546,Credential Stuffing,401,5572,944,2388,Unknown,High,SQLMap,Suspicious,1
2024-02-22T12:33:41Z,192.168.1.71,/api/resource?id=901,None,200,2586,1790,1030,Unknown,Low,PostmanRuntime,Good,0
2024-02-2T12:53:33Z,192.168.1.42,/api/attack?id=471,SQL Injection,403,2703,1052,1060,Known Malicious,High,SQLMap,Suspicious,1
2024-02-28T12:16:49Z,192.168.1.119,/api/attack?id=348,XSS,403,1845,766,1235,Unknown,High,SQLMap,Malicious,1
2024-02-3T12:33:34Z,192.168.1.31,/api/resource?id=465,None,200,2311,543,1970,Unknown,Low,SQLMap,Good,0
2024-02-26T12:18:41Z,192.168.1.126,/api/attack?id=627,DDoS,503,10194,545,7880,Known Malicious,Medium,Mozilla/5.0,Suspicious,1
2024-02-21T12:55:18Z,192.168.1.18,/api/resource?id=869,None,200,1741,2529,1834,Unknown,Low,curl/7.68.0,Good,0
2024-02-24T12:57:32Z,192.168.1.181,/api/resource?id=137,None,200,2799,1806,1550,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-4T12:42:18Z,192.168.1.161,/api/attack?id=271,Credential Stuffing,401,6080,1056,2771,Unknown,Medium,SQLMap,Malicious,1
2024-02-21T12:59:19Z,192.168.1.9,/api/resource?id=953,None,200,2223,639,1252,Unknown,Low,curl/7.68.0,Good,0
2024-02-28T12:14:47Z,192.168.1.235,/api/attack?id=692,SQL Injection,403,2677,931,1539,Unknown,Medium,PostmanRuntime,Suspicious,1
2024-02-24T12:35:36Z,192.168.1.158,/api/attack?id=888,SQL Injection,403,3163,985,1026,Unknown,Medium,Mozilla/5.0,Malicious,1
2024-02-20T12:25:25Z,192.168.1.156,/api/attack?id=815,XSS,403,1753,868,968,Known Malicious,Medium,Mozilla/5.0,Malicious,1
2024-02-4T12:11:35Z,192.168.1.244,/api/attack?id=577,Brute Force,401,4887,578,3365,Known Malicious,Medium,Nmap Scripting Engine,Suspicious,1
2024-02-18T12:52:37Z,192.168.1.106,/api/attack?id=866,XSS,403,2097,680,1109,Unknown,Medium,curl/7.68.0,Malicious,1
2024-02-22T12:57:58Z,192.168.1.254,/api/resource?id=254,None,200,2438,1540,290,Unknown,Low,Mozilla/5.0,Good,0
2024-02-21T12:40:25Z,192.168.1.138,/api/resource?id=493,None,200,4573,2062,241,Unknown,Low,SQLMap,Good,0
2024-02-12T12:57:56Z,192.168.1.148,/api/resource?id=412,None,200,3571,564,1196,Unknown,Low,curl/7.68.0,Good,0
2024-02-21T12:42:15Z,192.168.1.123,/api/attack?id=884,Credential Stuffing,401,6213,966,2693,Known Malicious,High,PostmanRuntime,Malicious,1
2024-02-18T12:20:32Z,192.168.1.43,/api/attack?id=215,DDoS,503,10027,574,8498,Unknown,Medium,curl/7.68.0,Malicious,1
2024-02-14T12:30:35Z,192.168.1.82,/api/attack?id=349,Brute Force,401,4659,454,2675,Known Malicious,Medium,curl/7.68.0,Suspicious,1
2024-02-20T12:54:40Z,192.168.1.77,/api/attack?id=660,XSS,403,2417,787,1172,Known Malicious,High,Mozilla/5.0,Suspicious,1
2024-02-27T12:23:40Z,192.168.1.124,/api/resource?id=122,None,200,4131,1598,1136,Unknown,Low,Mozilla/5.0,Good,0
2024-02-22T12:23:50Z,192.168.1.212,/api/attack?id=136,Credential Stuffing,401,6406,1131,2310,Known Malicious,Medium,SQLMap,Suspicious,1
2024-02-26T12:29:22Z,192.168.1.227,/api/resource?id=291,None,200,4690,2584,514,Unknown,Low,curl/7.68.0,Good,0
2024-02-1T12:57:53Z,192.168.1.35,/api/resource?id=595,None,200,2508,1382,913,Unknown,Low,SQLMap,Good,0
2024-02-3T12:32:56Z,192.168.1.241,/api/attack?id=511,Credential Stuffing,401,6290,941,2811,Known Malicious,High,SQLMap,Malicious,1
2024-02-16T12:49:23Z,192.168.1.195,/api/attack?id=478,Brute Force,401,4616,628,3057,Known Malicious,High,Nmap Scripting Engine,Suspicious,1
2024-02-24T12:25:39Z,192.168.1.19,/api/resource?id=274,None,200,2975,1526,458,Unknown,Low,SQLMap,Good,0
2024-02-16T12:54:34Z,192.168.1.134,/api/attack?id=773,Brute Force,401,4664,418,3174,Known Malicious,High,Nmap Scripting Engine,Malicious,1
2024-02-8T12:31:53Z,192.168.1.255,/api/attack?id=932,XSS,403,2368,741,1372,Known Malicious,Medium,Nmap Scripting Engine,Suspicious,1
2024-02-7T12:45:19Z,192.168.1.35,/api/attack?id=860,XSS,403,1644,980,1382,Known Malicious,Medium,Mozilla/5.0,Malicious,1
2024-02-21T12:50:50Z,192.168.1.129,/api/resource?id=906,None,200,2252,1776,825,Unknown,Low,curl/7.68.0,Good,0
2024-02-11T12:15:29Z,192.168.1.144,/api/resource?id=217,None,200,4020,2005,1354,Unknown,Low,PostmanRuntime,Good,0
2024-02-19T12:10:28Z,192.168.1.179,/api/resource?id=637,None,200,1674,2962,789,Unknown,Low,curl/7.68.0,Good,0
2024-02-15T12:59:42Z,192.168.1.175,/api/resource?id=722,None,200,2299,1948,1359,Unknown,Low,Mozilla/5.0,Good,0
2024-02-5T12:29:43Z,192.168.1.13,/api/attack?id=913,DDoS,503,9677,637,8289,Unknown,High,curl/7.68.0,Malicious,1
2024-02-8T12:37:51Z,192.168.1.75,/api/resource?id=364,None,200,1558,1691,1883,Unknown,Low,SQLMap,Good,0
2024-02-12T12:20:27Z,192.168.1.241,/api/resource?id=774,None,200,3668,1201,1347,Unknown,Low,SQLMap,Good,0
2024-02-21T12:16:48Z,192.168.1.229,/api/attack?id=719,SQL Injection,403,3494,806,1429,Known Malicious,High,PostmanRuntime,Suspicious,1
2024-02-10T12:20:38Z,192.168.1.126,/api/resource?id=595,None,200,2313,2861,833,Unknown,Low,PostmanRuntime,Good,0
2024-02-2T12:23:21Z,192.168.1.214,/api/attack?id=355,DDoS,503,9977,343,8101,Known Malicious,High,SQLMap,Suspicious,1
2024-02-5T12:45:51Z,192.168.1.76,/api/resource?id=768,None,200,972,1032,421,Unknown,Low,SQLMap,Good,0
2024-02-9T12:12:52Z,192.168.1.45,/api/attack?id=863,XSS,403,1502,806,1532,Known Malicious,High,PostmanRuntime,Suspicious,1
2024-02-16T12:52:32Z,192.168.1.98,/api/resource?id=578,None,200,3674,2083,814,Unknown,Low,SQLMap,Good,0
2024-02-4T12:47:45Z,192.168.1.202,/api/resource?id=217,None,200,4088,577,1335,Unknown,Low,SQLMap,Good,0
2024-02-12T12:19:18Z,192.168.1.76,/api/resource?id=202,None,200,4107,2197,648,Unknown,Low,PostmanRuntime,Good,0
2024-02-18T12:39:39Z,192.168.1.161,/api/resource?id=267,None,200,3908,1628,1494,Unknown,Low,SQLMap,Good,0
2024-02-1T12:39:57Z,192.168.1.204,/api/attack?id=671,DDoS,503,10003,402,7676,Unknown,High,PostmanRuntime,Malicious,1
2024-02-3T12:12:21Z,192.168.1.151,/api/resource?id=264,None,200,4678,2152,660,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-10T12:54:39Z,192.168.1.252,/api/attack?id=773,DDoS,503,9647,469,7687,Known Malicious,High,Mozilla/5.0,Suspicious,1
2024-02-2T12:46:57Z,192.168.1.201,/api/attack?id=711,Credential Stuffing,401,6383,1001,2075,Known Malicious,High,Mozilla/5.0,Malicious,1
2024-02-27T12:14:44Z,192.168.1.180,/api/attack?id=760,XSS,403,2273,741,1577,Known Malicious,Medium,Nmap Scripting Engine,Malicious,1
2024-02-27T12:27:37Z,192.168.1.197,/api/resource?id=125,None,200,2996,1466,1626,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-1T12:25:45Z,192.168.1.183,/api/resource?id=873,None,200,3281,2805,570,Unknown,Low,PostmanRuntime,Good,0
2024-02-23T12:41:42Z,192.168.1.83,/api/resource?id=935,None,200,3464,2561,964,Unknown,Low,PostmanRuntime,Good,0
2024-02-24T12:10:46Z,192.168.1.204,/api/attack?id=844,DDoS,503,9600,347,7870,Known Malicious,High,Nmap Scripting Engine,Malicious,1
2024-02-3T12:52:27Z,192.168.1.72,/api/resource?id=552,None,200,3465,654,676,Unknown,Low,Mozilla/5.0,Good,0
2024-02-3T12:39:16Z,192.168.1.199,/api/attack?id=474,Credential Stuffing,401,6123,1176,2063,Unknown,High,SQLMap,Suspicious,1
2024-02-18T12:31:39Z,192.168.1.221,/api/attack?id=963,Credential Stuffing,401,5848,972,2671,Known Malicious,High,PostmanRuntime,Suspicious,1
2024-02-15T12:58:29Z,192.168.1.139,/api/attack?id=577,SQL Injection,403,3449,955,1820,Unknown,High,Mozilla/5.0,Suspicious,1
2024-02-22T12:39:51Z,192.168.1.191,/api/resource?id=188,None,200,2828,2405,1892,Unknown,Low,PostmanRuntime,Good,0
2024-02-16T12:59:44Z,192.168.1.190,/api/resource?id=309,None,200,1556,1936,1409,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-1T12:50:28Z,192.168.1.64,/api/resource?id=671,None,200,4746,1533,404,Unknown,Low,curl/7.68.0,Good,0
2024-02-7T12:34:10Z,192.168.1.218,/api/attack?id=831,XSS,403,2356,743,1484,Known Malicious,High,PostmanRuntime,Malicious,1
2024-02-7T12:16:24Z,192.168.1.73,/api/attack?id=944,Credential Stuffing,401,6294,995,2925,Unknown,High,SQLMap,Suspicious,1
2024-02-22T12:54:45Z,192.168.1.15,/api/attack?id=993,Brute Force,401,4975,695,2651,Unknown,High,Nmap Scripting Engine,Suspicious,1
2024-02-27T12:54:19Z,192.168.1.52,/api/attack?id=539,DDoS,503,9549,567,7606,Unknown,High,SQLMap,Suspicious,1
2024-02-6T12:33:44Z,192.168.1.218,/api/resource?id=599,None,200,3773,2532,436,Unknown,Low,SQLMap,Good,0
2024-02-19T12:36:11Z,192.168.1.26,/api/resource?id=686,None,200,1672,1296,1055,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-28T12:59:24Z,192.168.1.222,/api/attack?id=412,DDoS,503,10348,670,8007,Known Malicious,High,Nmap Scripting Engine,Suspicious,1
2024-02-14T12:15:56Z,192.168.1.144,/api/resource?id=155,None,200,2721,2122,1313,Unknown,Low,PostmanRuntime,Good,0
2024-02-4T12:15:19Z,192.168.1.91,/api/resource?id=690,None,200,2305,595,1675,Unknown,Low,PostmanRuntime,Good,0
2024-02-25T12:30:36Z,192.168.1.208,/api/resource?id=550,None,200,1997,1822,895,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-15T12:59:57Z,192.168.1.1,/api/attack?id=420,DDoS,503,9525,441,8028,Unknown,Medium,curl/7.68.0,Suspicious,1
2024-02-27T12:24:27Z,192.168.1.237,/api/resource?id=628,None,200,1897,1957,389,Unknown,Low,PostmanRuntime,Good,0
2024-02-1T12:54:12Z,192.168.1.19,/api/resource?id=178,None,200,1409,2872,826,Unknown,Low,Mozilla/5.0,Good,0
2024-02-5T12:22:22Z,192.168.1.255,/api/resource?id=486,None,200,3952,716,1390,Unknown,Low,Mozilla/5.0,Good,0
2024-02-6T12:21:15Z,192.168.1.122,/api/resource?id=885,None,200,1103,1339,945,Unknown,Low,PostmanRuntime,Good,0
2024-02-10T12:53:45Z,192.168.1.225,/api/attack?id=815,SQL Injection,403,2657,1018,1103,Known Malicious,High,SQLMap,Suspicious,1
2024-02-13T12:24:42Z,192.168.1.182,/api/resource?id=213,None,200,920,2549,523,Unknown,Low,Mozilla/5.0,Good,0
2024-02-28T12:34:53Z,192.168.1.156,/api/attack?id=933,SQL Injection,403,3342,944,1573,Known Malicious,High,Nmap Scripting Engine,Suspicious,1
2024-02-7T12:18:12Z,192.168.1.89,/api/resource?id=419,None,200,1593,889,1463,Unknown,Low,SQLMap,Good,0
2024-02-27T12:27:21Z,192.168.1.221,/api/resource?id=160,None,200,4067,801,402,Unknown,Low,Mozilla/5.0,Good,0
2024-02-25T12:57:19Z,192.168.1.172,/api/resource?id=639,None,200,2256,1225,724,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-28T12:26:16Z,192.168.1.208,/api/resource?id=338,None,200,2622,2159,1333,Unknown,Low,curl/7.68.0,Good,0
2024-02-17T12:54:59Z,192.168.1.56,/api/attack?id=550,DDoS,503,9895,364,8448,Unknown,Medium,SQLMap,Suspicious,1
2024-02-28T12:11:13Z,192.168.1.72,/api/resource?id=612,None,200,1441,1861,624,Unknown,Low,Mozilla/5.0,Good,0
2024-02-18T12:54:40Z,192.168.1.30,/api/resource?id=859,None,200,2006,2066,1022,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-17T12:54:12Z,192.168.1.144,/api/attack?id=326,Brute Force,401,4869,387,2685,Unknown,Medium,PostmanRuntime,Malicious,1
2024-02-4T12:53:50Z,192.168.1.31,/api/attack?id=976,SQL Injection,403,2634,822,1561,Known Malicious,Medium,Nmap Scripting Engine,Malicious,1
2024-02-7T12:56:48Z,192.168.1.118,/api/resource?id=700,None,200,2417,1936,1028,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-2T12:48:30Z,192.168.1.178,/api/resource?id=997,None,200,1518,1660,1848,Unknown,Low,SQLMap,Good,0
2024-02-12T12:17:25Z,192.168.1.39,/api/resource?id=446,None,200,1499,1341,394,Unknown,Low,curl/7.68.0,Good,0
2024-02-11T12:56:31Z,192.168.1.28,/api/resource?id=693,None,200,3152,1372,902,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-12T12:47:23Z,192.168.1.177,/api/attack?id=840,Credential Stuffing,401,5802,852,2165,Unknown,High,Mozilla/5.0,Suspicious,1
2024-02-18T12:32:38Z,192.168.1.60,/api/resource?id=632,None,200,4806,942,1900,Unknown,Low,SQLMap,Good,0
2024-02-21T12:27:57Z,192.168.1.212,/api/attack?id=224,DDoS,503,10473,670,8480,Unknown,Medium,PostmanRuntime,Suspicious,1
